Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
474,283.720990,-30.406287,283.720965,-30.406213,282,757,282.079,757.265,1,+493.732,1.0000,+48.5091,D.N.,+14.1510,+0.1067,0,F,108.187145,107.241681,109.373046,107.004074,109.455889,0.000000,4.261671,1.929938,5,10,10,0,15,20,315.84,0.00,544,15.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
475,283.717125,-30.406565,283.717082,-30.406354,294,756,294.134,756.760,1,+924.099,1.0000,+42.2233,D.N.,+13.4704,+0.0496,0,F,107.182999,107.070265,108.475935,107.029625,108.585829,0.000000,4.888564,1.310199,5,10,10,0,15,20,315.84,0.00,541,3.27,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
476,283.726143,-30.404898,283.724505,-30.404443,266,762,271.086,763.636,1,+674.873,1.0000,+33.3130,D.N.,+13.8116,+0.0536,0,F,106.992554,106.914294,107.671773,106.962242,107.714968,0.000000,3.052953,0.934912,5,10,10,0,15,20,315.84,0.00,549,3.03,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
477,283.724533,-30.404064,283.724500,-30.404443,271,765,271.102,763.638,1,+672.567,1.0000,+33.2784,D.N.,+13.8154,+0.0537,0,F,106.992554,106.914294,107.671773,106.969833,107.714968,0.000000,3.052953,0.934912,5,10,10,0,15,20,315.84,0.00,549,4.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
478,283.763503,-30.404610,283.763090,-30.404318,150,763,151.283,764.053,1,+177.078,1.0000,+21.7098,D.N.,+15.2643,+0.1331,0,F,107.033333,106.829992,107.164222,107.023590,107.168040,0.000000,0.905457,0.767464,5,10,10,0,15,20,315.84,0.00,543,3.05,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
479,283.711328,-30.403509,283.711290,-30.403401,312,767,312.116,767.389,1,+314.813,1.0000,+26.1876,D.N.,+14.6396,+0.0903,0,F,107.104095,106.772775,107.425494,107.073326,107.433366,0.000000,1.301689,0.864353,5,10,10,0,15,20,315.84,0.00,552,3.17,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
480,283.776385,-30.402660,283.776184,-30.402615,110,770,110.623,770.163,1,+1633.14,1.0000,+44.4092,D.N.,+12.8521,+0.0295,0,F,106.963463,106.634131,107.367977,106.948097,107.383598,0.000000,1.833262,0.824926,5,10,10,0,15,20,315.84,0.00,547,12.67,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
481,283.681698,-30.402395,283.681719,-30.402288,404,771,403.936,771.386,1,+458.642,1.0000,+27.2330,D.N.,+14.2310,+0.0645,0,F,106.812721,106.676736,106.912574,106.745552,106.916627,0.000000,0.931776,0.753927,5,10,10,0,15,20,315.84,0.00,548,3.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
482,283.719379,-30.402120,283.719233,-30.401996,287,772,287.454,772.449,1,+1270.78,1.0000,+70.8151,D.N.,+13.1245,+0.0605,0,F,107.307281,107.001252,109.096118,106.995750,109.183308,0.000000,4.366515,2.743168,5,10,10,0,15,20,315.84,0.00,549,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
483,283.660121,-30.399333,283.659890,-30.399260,471,782,471.717,782.263,1,+44638.2,1.0000,+211.828,D.N.,+9.2604,+0.0052,0,F,107.302986,107.277431,107.480797,106.733215,107.484457,0.000000,0.887808,0.685224,5,10,10,0,15,20,315.84,0.00,552,3.39,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
484,283.657222,-30.400998,283.659902,-30.399253,480,776,471.680,782.285,1,+44635.1,1.0000,+211.821,D.N.,+9.2605,+0.0052,0,F,107.302986,107.277431,107.480797,106.726456,107.484457,0.000000,0.887808,0.685224,5,10,10,0,15,20,315.84,0.00,552,16.32,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
485,283.777350,-30.400715,283.777348,-30.400532,107,777,107.006,777.660,1,+1951.67,1.0000,+47.2476,D.N.,+12.6587,+0.0263,0,F,107.091469,106.577659,107.174525,106.903084,107.178632,0.000000,0.939212,0.750320,5,10,10,0,15,20,315.84,0.00,546,3.27,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
486,283.774773,-30.400161,283.775060,-30.400285,115,779,114.108,778.551,1,+1863.11,1.0000,+47.7851,D.N.,+12.7091,+0.0278,0,F,107.253357,107.051332,107.431050,106.938110,107.435987,0.000000,1.030809,0.917270,5,10,10,0,15,20,315.84,0.00,543,11.26,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
487,283.731617,-30.399897,283.732175,-30.399816,249,780,247.269,780.291,1,+466.244,1.0000,+25.9160,D.N.,+14.2132,+0.0603,0,F,106.678116,106.487051,106.762347,106.903992,106.764632,0.000000,0.699150,0.642723,5,10,10,0,15,20,315.84,0.00,550,12.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
488,283.651748,-30.399329,283.651752,-30.399242,497,782,496.989,782.315,1,+521.281,1.0000,+35.8854,D.N.,+14.0920,+0.0747,0,F,107.280098,107.306491,107.701521,106.727310,107.716203,0.000000,1.780564,1.170194,5,10,10,0,15,20,315.84,0.00,409,14.54,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
489,283.749008,-30.399060,283.748889,-30.398962,195,783,195.371,783.351,1,+371.264,1.0000,+24.6540,D.N.,+14.4605,+0.0721,0,F,106.887833,106.413774,106.966952,106.827942,106.969695,0.000000,0.766791,0.689064,5,10,10,0,15,20,315.84,0.00,547,3.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
490,283.655291,-30.398775,283.655318,-30.398818,486,784,485.916,783.848,1,+1174.12,1.0000,+55.7728,D.N.,+13.2104,+0.0516,0,F,107.393478,107.220929,116.159891,106.731789,125.686840,0.000000,48.044256,1.974149,5,10,10,0,15,20,315.84,0.00,551,15.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
491,283.673648,-30.398782,283.673470,-30.398794,429,784,429.553,783.954,1,+421.761,1.0000,+26.3533,D.N.,+14.3220,+0.0678,0,F,106.962540,106.788466,107.163371,106.737740,107.170883,0.000000,1.270044,0.739389,5,10,10,0,15,20,315.84,0.00,545,3.29,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
492,283.768331,-30.398219,283.768551,-30.398259,135,786,134.317,785.857,1,+601.974,1.0000,+34.0844,D.N.,+13.9358,+0.0615,0,F,107.215717,106.630899,107.535932,106.956932,107.546096,0.000000,1.479881,1.061047,5,10,10,0,15,20,315.84,0.00,550,3.29,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
493,283.730329,-30.397953,283.730114,-30.397926,253,787,253.667,787.096,1,+429.136,1.0000,+27.1223,D.N.,+14.3032,+0.0686,0,F,106.813126,106.389056,106.947583,106.899544,106.951604,0.000000,0.928306,0.782739,5,10,10,0,15,20,315.84,0.00,541,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
494,283.711972,-30.397954,283.711797,-30.397654,310,787,310.544,788.078,1,+210.977,1.0000,+20.1813,D.N.,+15.0741,+0.1039,0,F,106.752586,106.945902,106.850817,106.962807,106.853402,0.000000,0.743974,0.628963,5,10,10,0,15,20,315.84,0.00,553,3.29,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
495,283.786686,-30.396543,283.786757,-30.396635,78,792,77.781,791.671,1,+7314.57,1.0000,+88.6200,D.N.,+11.2242,+0.0132,0,F,106.973236,106.853663,107.574056,106.727402,107.592745,0.000000,2.007109,1.040076,5,10,10,0,15,20,315.84,0.00,547,3.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
496,283.668818,-30.397114,283.668821,-30.397015,444,790,443.990,790.355,1,+416.595,1.0000,+31.8302,D.N.,+14.3354,+0.0830,0,F,107.176178,107.111704,107.511148,106.735863,107.519390,0.000000,1.332503,1.095364,5,10,10,0,15,20,315.84,0.00,550,3.34,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
497,283.741922,-30.396284,283.741958,-30.396257,217,793,216.889,793.097,1,+272.127,1.0000,+22.5384,D.N.,+14.7978,+0.0899,0,F,106.869507,106.974432,106.893941,106.830330,106.896489,0.000000,0.738749,0.688728,5,10,10,0,15,20,315.84,0.00,550,3.07,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
498,283.793127,-30.395706,283.792964,-30.395706,58,795,58.505,795.003,1,+761.154,1.0000,+46.3547,D.N.,+13.6810,+0.0661,0,F,107.238750,106.759634,112.144137,106.674416,113.839335,0.000000,19.590418,1.670559,5,10,10,0,15,20,315.84,0.00,550,14.48,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
499,283.801820,-30.394312,283.801838,-30.394217,31,800,30.946,800.339,1,+19810.0,1.0000,+141.702,D.N.,+10.1425,+0.0078,0,F,107.133408,107.445139,107.198925,106.674126,107.201742,0.000000,0.777889,0.735887,5,10,10,0,15,20,315.84,0.00,549,3.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
500,283.675581,-30.395171,283.675559,-30.395094,423,797,423.068,797.277,1,+299.223,1.0000,+25.2643,D.N.,+14.6947,+0.0917,0,F,107.031315,107.039949,107.284865,106.731819,107.291365,0.000000,1.182083,0.825239,5,10,10,0,15,20,315.84,0.00,548,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
501,283.782498,-30.394046,283.782844,-30.394283,91,801,89.925,800.143,1,+400.575,1.0000,+46.1347,D.N.,+14.3780,+0.1250,0,F,107.419930,107.098236,110.885068,106.760216,111.792744,0.000000,14.229784,1.864762,5,10,10,0,15,20,315.84,0.00,551,18.52,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
502,283.781210,-30.393769,283.782848,-30.394283,95,802,89.913,800.147,1,+397.511,1.0000,+46.1014,D.N.,+14.3863,+0.1259,0,F,107.419930,107.098236,110.885068,106.770569,111.792744,0.000000,14.229784,1.864762,5,10,10,0,15,20,315.84,0.00,551,4.79,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
503,283.802139,-30.390978,283.801841,-30.394215,30,812,30.937,800.349,1,+19809.5,1.0000,+141.700,D.N.,+10.1425,+0.0078,0,F,107.133408,107.445139,107.198925,106.675346,107.201742,0.000000,0.777889,0.735887,5,10,10,0,15,20,315.84,0.00,549,18.19,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
504,283.793768,-30.392928,283.793405,-30.393119,56,805,57.129,804.312,1,+714.409,1.0000,+38.5933,D.N.,+13.7498,+0.0587,0,F,107.265015,107.081642,108.370690,106.675911,108.478488,0.000000,4.839274,1.248085,5,10,10,0,15,20,315.84,0.00,549,3.85,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
505,283.787650,-30.393209,283.787594,-30.393185,75,804,75.173,804.087,1,+2342.60,1.0000,+64.5027,D.N.,+12.4605,+0.0299,0,F,107.589958,106.772809,108.604597,106.705879,108.654102,0.000000,3.282523,1.912167,5,10,10,0,15,20,315.84,0.00,550,2.76,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
506,283.772514,-30.392662,283.772401,-30.392553,122,806,122.350,806.392,1,+16258.5,1.0000,+128.879,D.N.,+10.3570,+0.0086,0,F,107.195702,107.282092,107.507774,106.835022,107.519298,0.000000,1.575552,0.840530,5,10,10,0,15,20,315.84,0.00,550,3.08,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
507,283.753836,-30.393225,283.753605,-30.393053,180,804,180.718,804.617,1,+367.419,1.0000,+26.9113,D.N.,+14.4718,+0.0795,0,F,106.907181,106.450245,107.043466,106.773720,107.048288,0.000000,1.016960,0.847115,5,10,10,0,15,20,315.84,0.00,550,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
508,283.767683,-30.391831,283.767734,-30.391629,137,809,136.842,809.725,1,+912.412,1.0000,+42.4546,D.N.,+13.4842,+0.0505,0,F,107.329670,107.254572,111.973480,106.823830,114.907703,0.000000,25.824951,1.338769,5,10,10,0,15,20,315.84,0.00,552,15.84,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
509,283.691040,-30.392119,283.691248,-30.391634,375,808,374.353,809.748,1,+281.367,1.0000,+23.0708,D.N.,+14.7615,+0.0890,0,F,106.786301,106.572054,106.928535,106.737457,106.932475,0.000000,0.918847,0.709168,5,10,10,0,15,20,315.84,0.00,545,3.54,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
510,283.785072,-30.391544,283.784970,-30.391344,83,810,83.317,810.720,1,+1322.38,1.0000,+46.4826,D.N.,+13.0813,+0.0382,0,F,107.145134,106.710361,109.065754,106.720490,109.604492,0.000000,10.863673,1.299710,5,10,10,0,15,20,315.84,0.00,553,15.19,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
511,283.728073,-30.390453,283.728086,-30.390308,260,814,259.960,814.522,1,+364.677,1.0000,+22.8419,D.N.,+14.4799,+0.0680,0,F,106.706337,106.823187,106.813806,106.869644,106.816349,0.000000,0.737680,0.561121,5,10,10,0,15,20,315.84,0.00,545,3.20,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
512,283.711972,-30.390176,283.711744,-30.390213,310,815,310.709,814.867,1,+916.224,1.0000,+33.1238,D.N.,+13.4797,+0.0393,0,F,106.806633,106.671306,106.828180,106.797371,106.830062,0.000000,0.634647,0.604275,5,10,10,0,15,20,315.84,0.00,555,3.37,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
513,283.682990,-30.390173,283.682855,-30.390086,400,815,400.419,815.313,1,+3571.03,1.0000,+61.9250,D.N.,+12.0027,+0.0188,0,F,106.833183,106.448902,106.980949,106.718513,106.986699,0.000000,1.110232,0.727490,5,10,10,0,15,20,315.84,0.00,547,3.14,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
514,283.781528,-30.388768,283.781149,-30.388338,94,820,95.175,821.550,1,+412.177,1.0000,+33.2974,D.N.,+14.3470,+0.0877,0,F,107.104614,107.048809,107.635273,106.721336,107.655313,0.000000,2.079029,1.182410,5,10,10,0,15,20,315.84,0.00,547,2.93,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
515,283.780883,-30.387380,283.781163,-30.388338,96,825,95.134,821.550,1,+415.596,1.0000,+33.3487,D.N.,+14.3380,+0.0871,0,F,107.104614,107.048809,107.635273,106.710510,107.655313,0.000000,2.079029,1.182410,5,10,10,0,15,20,315.84,0.00,547,3.09,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
516,283.733547,-30.386008,283.734635,-30.387574,243,830,239.620,824.360,1,+838.164,1.0000,+32.3462,D.N.,+13.5764,+0.0419,0,F,106.774914,106.467020,106.904763,106.811523,106.908450,0.000000,0.888706,0.646096,5,10,10,0,15,20,315.84,0.00,546,3.29,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
517,283.734835,-30.387674,283.734635,-30.387573,239,824,239.620,824.364,1,+838.617,1.0000,+32.3532,D.N.,+13.5758,+0.0419,0,F,106.774914,106.467020,106.904763,106.810295,106.908450,0.000000,0.888706,0.646096,5,10,10,0,15,20,315.84,0.00,546,3.29,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
518,283.652399,-30.387663,283.652432,-30.387695,495,824,494.896,823.884,1,+474.445,1.0000,+27.8082,D.N.,+14.1942,+0.0636,0,F,106.690975,106.479629,106.887435,106.782219,106.892395,0.000000,1.030940,0.742875,5,10,10,0,15,20,315.84,0.00,442,3.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
519,283.686855,-30.386841,283.686676,-30.386811,388,827,388.557,827.108,1,+417.756,1.0000,+25.6621,D.N.,+14.3324,+0.0667,0,F,106.842899,106.760449,108.054842,106.707336,108.244743,0.000000,6.414870,0.695433,5,10,10,0,15,20,315.84,0.00,548,11.56,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
520,283.750291,-30.386281,283.750102,-30.386360,191,829,191.589,828.718,1,+361.604,1.0000,+31.4738,D.N.,+14.4891,+0.0945,0,F,107.006813,106.831170,108.179195,106.662537,108.295876,0.000000,5.030421,1.122105,5,10,10,0,15,20,315.84,0.00,543,14.04,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
521,283.676229,-30.386005,283.676211,-30.385644,421,830,421.055,831.300,1,+579.079,1.0000,+28.3290,D.N.,+13.9779,+0.0531,0,F,106.650955,106.313889,106.697928,106.716087,106.700097,0.000000,0.681074,0.671270,5,10,10,0,15,20,315.84,0.00,554,3.23,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
522,283.756409,-30.385446,283.756415,-30.385324,172,832,171.981,832.441,1,+2194.80,1.0000,+51.5645,D.N.,+12.5312,+0.0255,0,F,106.902542,106.524230,107.441754,106.667084,107.460126,0.000000,1.988805,0.965166,5,10,10,0,15,20,315.84,0.00,547,3.02,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
523,283.762849,-30.384888,283.762632,-30.384667,152,834,152.673,834.798,1,+767.805,1.0000,+37.0467,D.N.,+13.6716,+0.0524,0,F,107.041702,106.896057,107.823255,106.677216,107.876634,0.000000,3.396309,1.102760,5,10,10,0,15,20,315.84,0.00,550,3.31,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
524,283.762526,-30.383499,283.762632,-30.384666,153,839,152.673,834.800,1,+769.882,1.0000,+37.0747,D.N.,+13.6686,+0.0523,0,F,107.041702,106.896057,107.823255,106.670929,107.876634,0.000000,3.396309,1.102760,5,10,10,0,15,20,315.84,0.00,550,16.31,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
525,283.745138,-30.384616,283.745007,-30.384513,207,835,207.409,835.370,1,+1699.06,1.0000,+44.7366,D.N.,+12.8092,+0.0286,0,F,106.895504,107.095020,107.414207,106.689835,107.441172,0.000000,2.409201,0.779220,5,10,10,0,15,20,315.84,0.00,548,3.19,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
526,283.786033,-30.384599,283.785726,-30.384359,80,835,80.955,835.866,1,+793.414,1.0000,+33.4960,D.N.,+13.6359,+0.0458,0,F,106.737766,106.564737,106.899782,106.683266,106.904573,0.000000,1.012974,0.811823,5,10,10,0,15,20,315.84,0.00,546,3.61,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
527,283.710040,-30.384621,283.709801,-30.384518,316,835,316.741,835.370,1,+249.573,1.0000,+34.0555,D.N.,+14.8917,+0.1481,0,F,107.112053,106.971131,107.769482,106.671989,107.794381,0.000000,2.318836,1.351648,5,10,10,0,15,20,315.84,0.00,547,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
528,283.760594,-30.383778,283.762617,-30.384666,159,838,152.720,834.801,1,+769.679,1.0000,+37.0720,D.N.,+13.6689,+0.0523,0,F,107.041702,106.896057,107.823255,106.668526,107.876634,0.000000,3.396309,1.102760,5,10,10,0,15,20,315.84,0.00,550,16.83,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
529,283.658198,-30.383221,283.658084,-30.383124,477,840,477.353,840.349,1,+222.004,1.0000,+20.7468,D.N.,+15.0188,+0.1015,0,F,106.649818,106.653865,106.732444,106.746010,106.735015,0.000000,0.741420,0.646800,5,10,10,0,15,20,315.84,0.00,547,3.46,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
530,283.785709,-30.382377,283.785393,-30.382512,81,843,81.983,842.515,1,+797.112,1.0000,+32.5409,D.N.,+13.6309,+0.0443,0,F,106.701317,106.420654,106.795576,106.677277,106.798160,0.000000,0.743555,0.726342,5,10,10,0,15,20,315.84,0.00,553,3.53,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
531,283.705210,-30.382120,283.705312,-30.382088,331,844,330.682,844.117,1,+370.295,1.0000,+25.1389,D.N.,+14.4633,+0.0737,0,F,106.880074,106.558382,107.039326,106.664360,107.044221,0.000000,1.024596,0.723257,5,10,10,0,15,20,315.84,0.00,541,3.45,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
532,283.776371,-30.380993,283.776293,-30.381373,110,848,110.242,846.635,1,+202.317,1.0000,+20.2712,D.N.,+15.1196,+0.1088,0,F,106.905445,106.438757,107.094263,106.668732,107.099069,0.000000,1.015497,0.646858,5,10,10,0,15,20,315.84,0.00,546,17.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
533,283.712294,-30.381009,283.712327,-30.380999,309,848,308.898,848.036,1,+402.467,1.0000,+28.0625,D.N.,+14.3729,+0.0757,0,F,106.827145,106.521711,106.987551,106.679832,106.992745,0.000000,1.055237,0.879997,5,10,10,0,15,20,315.84,0.00,550,3.02,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
534,283.729681,-30.380730,283.729588,-30.380597,255,849,255.291,849.481,1,+1037.36,1.0000,+36.1393,D.N.,+13.3449,+0.0378,0,F,106.672485,106.456080,106.831965,106.772316,106.835274,0.000000,0.841579,0.736559,5,10,10,0,15,20,315.84,0.00,556,3.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
535,283.798910,-30.380425,283.798899,-30.380397,40,850,40.031,850.099,1,+274.060,1.0000,+22.1083,D.N.,+14.7901,+0.0876,0,F,106.608173,106.616103,106.666957,106.670151,106.669486,0.000000,0.735246,0.658014,5,10,10,0,15,20,315.84,0.00,554,2.98,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
536,283.696516,-30.380175,283.696509,-30.379979,358,851,358.023,851.707,1,+2641.44,1.0000,+53.6371,D.N.,+12.3301,+0.0220,0,F,106.726639,106.375967,106.803801,106.685455,106.806022,0.000000,0.689338,0.687529,5,10,10,0,15,20,315.84,0.00,547,3.38,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
537,283.746747,-30.379616,283.746612,-30.379488,202,853,202.417,853.459,1,+1177.21,1.0000,+39.8480,D.N.,+13.2076,+0.0368,0,F,106.827114,106.668667,107.579093,106.669678,107.634545,0.000000,3.457744,0.907588,5,10,10,0,15,20,315.84,0.00,546,3.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
538,283.668825,-30.379891,283.668847,-30.380159,444,852,443.932,851.038,1,+392.331,1.0000,+24.8664,D.N.,+14.4006,+0.0688,0,F,106.712563,106.708902,106.793806,106.716873,106.795924,0.000000,0.673100,0.674202,5,10,10,0,15,20,315.84,0.00,550,3.14,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
539,283.687501,-30.379618,283.687515,-30.379517,386,853,385.957,853.365,1,+427.798,1.0000,+26.0287,D.N.,+14.3066,+0.0661,0,F,106.784523,106.734910,106.915381,106.707443,106.918886,0.000000,0.866525,0.708892,5,10,10,0,15,20,315.84,0.00,551,3.09,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
540,283.732579,-30.377952,283.732402,-30.378097,246,859,246.548,858.478,1,+1804.89,1.0000,+46.1539,D.N.,+12.7436,+0.0278,0,F,106.704086,106.632421,107.031436,106.716980,107.043163,0.000000,1.585939,0.806957,5,10,10,0,15,20,315.84,0.00,543,3.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
541,283.729359,-30.378508,283.729292,-30.378549,256,857,256.207,856.855,1,+1695.82,1.0000,+43.2363,D.N.,+12.8113,+0.0277,0,F,106.753944,106.407099,106.779721,106.737335,106.781812,0.000000,0.668747,0.591018,5,10,10,0,15,20,315.84,0.00,551,3.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
542,283.748034,-30.378504,283.746581,-30.379474,198,857,202.516,853.511,1,+1176.48,1.0000,+39.8028,D.N.,+13.2082,+0.0367,0,F,106.830734,106.715833,107.513674,106.663483,107.564668,0.000000,3.314792,0.905317,5,10,10,0,15,20,315.84,0.00,549,3.10,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
543,283.778300,-30.377103,283.777993,-30.377076,104,862,104.954,862.098,1,+406.711,1.0000,+29.5153,D.N.,+14.3615,+0.0788,0,F,106.690544,106.056771,106.920648,106.650368,106.926223,0.000000,1.092877,0.966164,5,10,10,0,15,20,315.84,0.00,549,3.42,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
